,episode_id,transition_id,state,action,immediate_reward,delayed_reward,infer_reward,infer_reward_gp,done,next_state,reward,weight,priority,pred_action,pred_reward
62,62,0,[0 0],0,0.0,0,,,False,[1 0],0.0,5.890724155008744e-05,0.8991247453424612,1.0,4.585157871246338
63,62,1,[1 0],1,0.0,0,,,False,[1 1],0.0,6.290439383611101e-05,0.9601348764688719,0.0,5.316138744354248
64,62,2,[1 1],0,0.0,0,,,False,[1 2],0.0,6.462145314508363e-05,0.9863430382040503,1.0,6.149108409881592
65,62,3,[1 2],0,0.0,0,,,False,[1 3],0.0,6.413789131629522e-05,0.978962240958655,1.0,5.8168463706970215
66,62,4,[1 3],1,0.0,0,,,False,[2 3],0.0,6.496868651769513e-05,0.9916429997963487,1.0,5.103344917297363
67,62,5,[2 3],1,0.0,0,,,False,[3 3],0.0,6.721540763333458e-05,1.0259356011437948,1.0,4.856152534484863
68,62,6,[3 3],1,0.0,0,,,False,[4 3],0.0,6.558562928376404e-05,1.0010596435371855,0.0,3.70391583442688
69,62,7,[4 3],1,-4.0,0,,,False,[5 3],-4.0,6.921826586578092e-05,1.05650602594758,1.0,3.0296812057495117
70,62,8,[5 3],1,0.0,0,,,False,[6 3],0.0,6.665915945936597e-05,1.0174453631933131,1.0,4.774921417236328
71,62,9,[6 3],1,0.0,0,,,False,[7 3],0.0,6.681000837237679e-05,1.0197478303760739,1.0,7.096028804779053
72,62,10,[7 3],0,0.0,0,,,False,[7 4],0.0,6.688764764930949e-05,1.02093286965586,1.0,9.351394653320312
73,62,11,[7 4],0,0.0,0,,,False,[7 5],0.0,6.646796975574828e-05,1.0145271584182485,1.0,4.6179375648498535
74,62,12,[7 5],0,0.0,0,,,False,[7 6],0.0,5.547305723534824e-05,0.8467074191157101,1.0,0.8929125070571899
75,62,13,[7 6],0,-5.0,0,,,False,[7 7],-5.0,7.072269405436975e-05,1.0794687140035266,0.0,0.061865538358688354
76,62,14,[7 7],1,0.0,0,,,False,[8 7],0.0,6.285298114037866e-05,0.9593501439683962,0.0,0.7229646444320679
77,62,15,[8 7],0,0.0,0,,,False,[8 8],0.0,6.432761810010012e-05,0.981858116604575,0.0,-0.699974536895752
78,62,16,[8 8],1,0.0,0,,,False,[9 8],0.0,4.9747644416978184e-05,0.7593181575098966,0.0,-0.04412463307380676
79,62,17,[9 8],0,-3.0,0,,,False,[9 9],-3.0,6.878194603176037e-05,1.0498463021287687,0.0,-1.4548991918563843
80,62,18,[9 9],0,-1.0,-13,,,True,[-1 -1],-1.0,6.483610330456954e-05,0.9896193292831597,0.0,-0.8112142086029053
81,63,0,[0 0],1,0.0,0,,,False,[1 0],0.0,5.788600416126403e-05,0.883537191367806,1.0,4.585157871246338
82,63,1,[1 0],1,0.0,0,,,False,[2 0],0.0,6.097836255999852e-05,0.9307370921712691,0.0,5.316138744354248
83,63,2,[2 0],1,0.0,0,,,False,[3 0],0.0,6.204357210990634e-05,0.9469958107955806,0.0,5.526895999908447
84,63,3,[3 0],1,-3.0,0,,,False,[4 0],-3.0,6.756907829828364e-05,1.0313338176990046,0.0,6.179214000701904
85,63,4,[4 0],1,0.0,0,,,False,[4 1],0.0,6.694115434427791e-05,1.021749563702664,0.0,7.20806360244751
86,63,5,[4 1],0,0.0,0,,,False,[4 2],0.0,6.676873371645127e-05,1.019117838824584,1.0,7.953246116638184
87,63,6,[4 2],1,0.0,0,,,False,[5 2],0.0,6.400391876577557e-05,0.9769173644341543,1.0,6.933442115783691
88,63,7,[5 2],0,-4.0,0,,,False,[5 3],-4.0,7.160079621740595e-05,1.0928715378830538,1.0,8.61960220336914
89,63,8,[5 3],0,0.0,0,,,False,[5 4],0.0,6.555272048066563e-05,1.0005573433372987,1.0,4.774921417236328
90,63,9,[5 4],0,0.0,0,,,False,[5 5],0.0,5.836262692165103e-05,0.8908120748419031,1.0,1.7368817329406738
91,63,10,[5 5],0,0.0,0,,,False,[5 6],0.0,5.74483738318788e-05,0.8768574649350538,0.0,2.2479286193847656
92,63,11,[5 6],1,0.0,0,,,False,[6 6],0.0,6.627242469572506e-05,1.0115424760995753,0.0,2.397454023361206
93,63,12,[6 6],1,0.0,0,,,False,[7 6],0.0,6.520160185285483e-05,0.995198079543781,0.0,1.490054965019226
