,episode_id,transition_id,state,action,immediate_reward,delayed_reward,done,next_state,info,reward,weight,priority,pred_action,pred_reward
789,1767,15,[ 0.13262875  0.9376339  -0.12745993 -1.36656662],0,1.0,0.0,False,[ 0.15138143  0.74431714 -0.15479127 -1.1163156 ],{},1.0,0.00023293733985557886,1.0,1.0,6.550354957580566
790,1767,16,[ 0.15138143  0.74431714 -0.15479127 -1.1163156 ],1,1.0,0.0,False,[ 0.16626777  0.94109405 -0.17711758 -1.45327901],{},1.0,0.00023293733985557886,1.0,1.0,6.678075313568115
791,1767,17,[ 0.16626777  0.94109405 -0.17711758 -1.45327901],0,1.0,0.0,False,[ 0.18508965  0.74853379 -0.20618316 -1.22075808],{},1.0,0.00023293733985557886,1.0,1.0,6.51267147064209
792,1767,18,[ 0.20006033  0.55657675 -0.23059832 -0.99911042],0,-1.0,17.0,True,[ 0.20006033  0.55657675 -0.23059832 -0.99911042],{},-1.0,0.00023293733985557886,1.0,1.0,6.760593891143799
793,1779,0,[0.04348565 0.03953249 0.03209517 0.01389033],0,1.0,0.0,False,[ 0.0442763  -0.1560347   0.03237298  0.31652439],{},1.0,0.00023293733985557886,1.0,1.0,7.186985969543457
794,1779,1,[ 0.0442763  -0.1560347   0.03237298  0.31652439],1,1.0,0.0,False,[0.0411556  0.03861155 0.03870347 0.034224  ],{},1.0,0.00023293733985557886,1.0,1.0,7.1737260818481445
795,1779,2,[0.0411556  0.03861155 0.03870347 0.034224  ],0,1.0,0.0,False,[ 0.04192783 -0.15704344  0.03938795  0.33886267],{},1.0,0.00023293733985557886,1.0,1.0,7.182013511657715
796,1779,3,[ 0.04192783 -0.15704344  0.03938795  0.33886267],0,1.0,0.0,False,[ 0.03878697 -0.35270307  0.0461652   0.64370155],{},1.0,0.00023293733985557886,1.0,1.0,7.157250881195068
797,1779,4,[ 0.03878697 -0.35270307  0.0461652   0.64370155],1,1.0,0.0,False,[ 0.0317329  -0.1582539   0.05903923  0.3659063 ],{},1.0,0.00023293733985557886,1.0,1.0,7.025879383087158
798,1779,5,[ 0.0317329  -0.1582539   0.05903923  0.3659063 ],1,1.0,0.0,False,[0.02856783 0.03598153 0.06635736 0.09240823],{},1.0,0.00023293733985557886,1.0,1.0,7.125056743621826
799,1779,6,[0.02856783 0.03598153 0.06635736 0.09240823],0,1.0,0.0,False,[ 0.02928746 -0.16002568  0.06820552  0.40526672],{},1.0,0.00023293733985557886,1.0,1.0,7.167859077453613
800,1779,7,[ 0.02928746 -0.16002568  0.06820552  0.40526672],1,1.0,0.0,False,[0.02608694 0.03406609 0.07631086 0.13484287],{},1.0,0.00023293733985557886,1.0,1.0,7.097184181213379
801,1779,8,[0.02608694 0.03406609 0.07631086 0.13484287],0,1.0,0.0,False,[ 0.02676826 -0.16206127  0.07900771  0.45059136],{},1.0,0.00023293733985557886,1.0,1.0,7.156144618988037
802,1779,9,[ 0.02676826 -0.16206127  0.07900771  0.45059136],0,1.0,0.0,False,[ 0.02352704 -0.35820656  0.08801954  0.7670956 ],{},1.0,0.00023293733985557886,1.0,1.0,7.064826965332031
803,1779,10,[ 0.02352704 -0.35820656  0.08801954  0.7670956 ],0,1.0,0.0,False,[ 0.01636291 -0.55442292  0.10336145  1.08612508],{},1.0,0.00023293733985557886,1.0,1.0,6.925025939941406
804,1779,11,[ 0.01636291 -0.55442292  0.10336145  1.08612508],0,1.0,0.0,False,[ 0.00527445 -0.75074502  0.12508395  1.40937075],{},1.0,0.00023293733985557886,1.0,1.0,6.7799224853515625
805,1779,12,[ 0.00527445 -0.75074502  0.12508395  1.40937075],1,1.0,0.0,False,[-0.00974045 -0.55737675  0.15327137  1.15826334],{},1.0,0.00023293733985557886,1.0,1.0,6.64955472946167
806,1779,13,[-0.00974045 -0.55737675  0.15327137  1.15826334],0,1.0,0.0,False,[-0.02088799 -0.75412719  0.17643664  1.49481477],{},1.0,0.00023293733985557886,1.0,1.0,6.696867942810059
807,1779,14,[-0.02088799 -0.75412719  0.17643664  1.49481477],0,1.0,0.0,False,[-0.03597053 -0.9509011   0.20633293  1.83699704],{},1.0,0.00023293733985557886,1.0,1.0,6.56199836730957
808,1779,15,[-0.05498855 -0.75857118  0.24307287  1.61485385],1,-1.0,14.0,True,[-0.05498855 -0.75857118  0.24307287  1.61485385],{},-1.0,0.00023293733985557886,1.0,1.0,6.444503307342529
809,1785,0,[-0.03416564  0.04065016 -0.00845573  0.00291378],0,1.0,0.0,False,[-0.03335264 -0.15434951 -0.00839746  0.29291687],{},1.0,0.00023293733985557886,1.0,1.0,7.245044231414795
810,1785,1,[-0.03335264 -0.15434951 -0.00839746  0.29291687],0,1.0,0.0,False,[-0.03643963 -0.34935073 -0.00253912  0.58293956],{},1.0,0.00023293733985557886,1.0,1.0,7.225428104400635
811,1785,2,[-0.03643963 -0.34935073 -0.00253912  0.58293956],1,1.0,0.0,False,[-0.04342664 -0.1541933   0.00911967  0.28945786],{},1.0,0.00023293733985557886,1.0,1.0,7.10432243347168
812,1785,3,[-0.04342664 -0.1541933   0.00911967  0.28945786],0,1.0,0.0,False,[-0.04651051 -0.3494441   0.01490883  0.58500302],{},1.0,0.00023293733985557886,1.0,1.0,7.210345268249512
813,1785,4,[-0.04651051 -0.3494441   0.01490883  0.58500302],0,1.0,0.0,False,[-0.05349939 -0.54477168  0.02660889  0.88234486],{},1.0,0.00023293733985557886,1.0,1.0,7.085752487182617
814,1785,5,[-0.05349939 -0.54477168  0.02660889  0.88234486],1,1.0,0.0,False,[-0.06439483 -0.35002104  0.04425578  0.5981444 ],{},1.0,0.00023293733985557886,1.0,1.0,6.951632022857666
815,1785,6,[-0.06439483 -0.35002104  0.04425578  0.5981444 ],1,1.0,0.0,False,[-0.07139525 -0.15554536  0.05621867  0.31972346],{},1.0,0.00023293733985557886,1.0,1.0,7.049928665161133
816,1785,7,[-0.07139525 -0.15554536  0.05621867  0.31972346],1,1.0,0.0,False,[-0.07450615  0.03873276  0.06261314  0.04528627],{},1.0,0.00023293733985557886,1.0,1.0,7.1499104499816895
817,1785,8,[-0.07450615  0.03873276  0.06261314  0.04528627],0,1.0,0.0,False,[-0.0737315  -0.15722855  0.06351887  0.35704847],{},1.0,0.00023293733985557886,1.0,0.0,7.235508918762207
818,1785,9,[-0.0737315  -0.15722855  0.06351887  0.35704847],0,1.0,0.0,False,[-0.07687607 -0.35319334  0.07065984  0.66906486],{},1.0,0.00023293733985557886,1.0,1.0,7.125390529632568
819,1785,10,[-0.07687607 -0.35319334  0.07065984  0.66906486],0,1.0,0.0,False,[-0.08393994 -0.54922295  0.08404113  0.98313224],{},1.0,0.00023293733985557886,1.0,1.0,6.989609241485596
820,1785,11,[-0.08393994 -0.54922295  0.08404113  0.98313224],1,1.0,0.0,False,[-0.0949244  -0.35532143  0.10370378  0.7179855 ],{},1.0,0.00023293733985557886,1.0,1.0,6.845839977264404
821,1785,12,[-0.0949244  -0.35532143  0.10370378  0.7179855 ],1,1.0,0.0,False,[-0.10203082 -0.16177579  0.11806349  0.45966105],{},1.0,0.00023293733985557886,1.0,1.0,6.933049201965332
822,1785,13,[-0.10203082 -0.16177579  0.11806349  0.45966105],0,1.0,0.0,False,[-0.10526634 -0.35835141  0.12725671  0.78710191],{},1.0,0.00023293733985557886,1.0,1.0,7.021737575531006
823,1785,14,[-0.10526634 -0.35835141  0.12725671  0.78710191],1,1.0,0.0,False,[-0.11243337 -0.16518582  0.14299875  0.53700905],{},1.0,0.00023293733985557886,1.0,1.0,6.8764519691467285
824,1785,15,[-0.11243337 -0.16518582  0.14299875  0.53700905],0,1.0,0.0,False,[-0.11573708 -0.36199817  0.15373893  0.8711128 ],{},1.0,0.00023293733985557886,1.0,1.0,6.959954261779785
825,1785,16,[-0.11573708 -0.36199817  0.15373893  0.8711128 ],1,1.0,0.0,False,[-0.12297705 -0.16926381  0.17116118  0.6304425 ],{},1.0,0.00023293733985557886,1.0,1.0,6.809813022613525
826,1785,17,[-0.12297705 -0.16926381  0.17116118  0.6304425 ],0,1.0,0.0,False,[-0.12636232 -0.36630848  0.18377003  0.97176662],{},1.0,0.00023293733985557886,1.0,1.0,6.887292385101318
827,1785,18,[-0.12636232 -0.36630848  0.18377003  0.97176662],1,1.0,0.0,False,[-0.13368849 -0.17406449  0.20320537  0.74198101],{},1.0,0.00023293733985557886,1.0,1.0,6.731673717498779
828,1785,19,[-0.13716978 -0.3713249   0.21804499  1.09111568],0,-1.0,18.0,True,[-0.13716978 -0.3713249   0.21804499  1.09111568],{},-1.0,0.00023293733985557886,1.0,1.0,6.640349864959717
829,1847,0,[-0.00228125  0.00353046  0.00238198 -0.02868519],1,1.0,0.0,False,[-0.00221064  0.19861817  0.00180828 -0.32061562],{},1.0,0.00023293733985557886,1.0,1.0,7.236196041107178
830,1847,1,[-0.00221064  0.19861817  0.00180828 -0.32061562],0,1.0,0.0,False,[ 0.00176172  0.00347051 -0.00460403 -0.02736298],{},1.0,0.00023293733985557886,1.0,1.0,7.183200836181641
831,1847,2,[ 0.00176172  0.00347051 -0.00460403 -0.02736298],0,1.0,0.0,False,[ 0.00183113 -0.19158511 -0.00515129  0.26386377],{},1.0,0.00023293733985557886,1.0,1.0,7.237875938415527
832,1847,3,[ 0.00183113 -0.19158511 -0.00515129  0.26386377],1,1.0,0.0,False,[-0.00200057  0.00360998  0.00012598 -0.03043946],{},1.0,0.00023293733985557886,1.0,1.0,7.236967086791992
833,1847,4,[-0.00200057  0.00360998  0.00012598 -0.03043946],1,1.0,0.0,False,[-0.00192837  0.19873013 -0.00048281 -0.32308264],{},1.0,0.00023293733985557886,1.0,1.0,7.237415790557861
834,1847,5,[-0.00192837  0.19873013 -0.00048281 -0.32308264],1,1.0,0.0,False,[ 0.00204623  0.39385895 -0.00694446 -0.61591778],{},1.0,0.00023293733985557886,1.0,1.0,7.182926177978516
835,1847,6,[ 0.00204623  0.39385895 -0.00694446 -0.61591778],0,1.0,0.0,False,[ 0.00992341  0.19883471 -0.01926282 -0.32543013],{},1.0,0.00023293733985557886,1.0,1.0,7.035118103027344
836,1847,7,[ 0.00992341  0.19883471 -0.01926282 -0.32543013],1,1.0,0.0,False,[ 0.01390011  0.39422555 -0.02577142 -0.62412494],{},1.0,0.00023293733985557886,1.0,1.0,7.176699161529541
837,1847,8,[ 0.01390011  0.39422555 -0.02577142 -0.62412494],0,1.0,0.0,False,[ 0.02178462  0.19947271 -0.03825392 -0.33966864],{},1.0,0.00023293733985557886,1.0,1.0,7.0270280838012695
838,1847,9,[ 0.02178462  0.19947271 -0.03825392 -0.33966864],1,1.0,0.0,False,[ 0.02577407  0.3951175  -0.04504729 -0.64416503],{},1.0,0.00023293733985557886,1.0,1.0,7.167978763580322
839,1847,10,[ 0.02577407  0.3951175  -0.04504729 -0.64416503],1,1.0,0.0,False,[ 0.03367642  0.59083735 -0.05793059 -0.95068641],{},1.0,0.00023293733985557886,1.0,1.0,7.01631498336792
840,1847,11,[ 0.03367642  0.59083735 -0.05793059 -0.95068641],1,1.0,0.0,False,[ 0.04549317  0.78668916 -0.07694432 -1.26099338],{},1.0,0.00023293733985557886,1.0,1.0,6.861036777496338
841,1847,12,[ 0.04549317  0.78668916 -0.07694432 -1.26099338],1,1.0,0.0,False,[ 0.06122695  0.98270626 -0.10216419 -1.5767484 ],{},1.0,0.00023293733985557886,1.0,1.0,6.703431606292725
842,1847,13,[ 0.06122695  0.98270626 -0.10216419 -1.5767484 ],1,1.0,0.0,False,[ 0.08088108  1.17888655 -0.13369915 -1.89946848],{},1.0,0.00023293733985557886,1.0,1.0,6.542818546295166
843,1847,14,[ 0.08088108  1.17888655 -0.13369915 -1.89946848],0,1.0,0.0,False,[ 0.10445881  0.98544157 -0.17168852 -1.65108114],{},1.0,0.00023293733985557886,1.0,1.0,6.395138263702393
844,1847,15,[ 0.10445881  0.98544157 -0.17168852 -1.65108114],1,1.0,0.0,False,[ 0.12416764  1.18210328 -0.20471015 -1.99196545],{},1.0,0.00023293733985557886,1.0,1.0,6.503683567047119
845,1847,16,[ 0.14780971  0.98963088 -0.24454946 -1.76905041],0,-1.0,15.0,True,[ 0.14780971  0.98963088 -0.24454946 -1.76905041],{},-1.0,0.00023293733985557886,1.0,1.0,6.455789089202881
846,1898,0,[-0.00121951 -0.00318634 -0.00492688 -0.03148907],0,1.0,0.0,False,[-0.00128323 -0.19823729 -0.00555666  0.25963531],{},1.0,0.00023293733985557886,1.0,1.0,7.24122953414917
847,1898,1,[-0.00128323 -0.19823729 -0.00555666  0.25963531],0,1.0,0.0,False,[-5.24797998e-03 -3.93279475e-01 -3.63956349e-04  5.50560424e-01],{},1.0,0.00023293733985557886,1.0,1.0,7.240536212921143
848,1898,2,[-5.24797998e-03 -3.93279475e-01 -3.63956349e-04  5.50560424e-01],0,1.0,0.0,False,[-0.01311357 -0.58839631  0.01064725  0.84312866],{},1.0,0.00023293733985557886,1.0,1.0,7.122050762176514
849,1898,3,[-0.01311357 -0.58839631  0.01064725  0.84312866],0,1.0,0.0,False,[-0.0248815  -0.78366195  0.02750983  1.13914074],{},1.0,0.00023293733985557886,1.0,1.0,6.990899085998535
850,1898,4,[-0.0248815  -0.78366195  0.02750983  1.13914074],1,1.0,0.0,False,[-0.04055473 -0.58891029  0.05029264  0.85521065],{},1.0,0.00023293733985557886,1.0,1.0,6.869959831237793
851,1898,5,[-0.04055473 -0.58891029  0.05029264  0.85521065],1,1.0,0.0,False,[-0.05233294 -0.39450847  0.06739685  0.57875643],{},1.0,0.00023293733985557886,1.0,1.0,6.945213794708252
852,1898,6,[-0.05233294 -0.39450847  0.06739685  0.57875643],1,1.0,0.0,False,[-0.06022311 -0.20039257  0.07897198  0.30804332],{},1.0,0.00023293733985557886,1.0,1.0,7.040385723114014
853,1898,7,[-0.06022311 -0.20039257  0.07897198  0.30804332],0,1.0,0.0,False,[-0.06423096 -0.39654576  0.08513285  0.62454973],{},1.0,0.00023293733985557886,1.0,1.0,7.137580394744873
854,1898,8,[-0.06423096 -0.39654576  0.08513285  0.62454973],0,1.0,0.0,False,[-0.07216188 -0.5927466   0.09762384  0.94278397],{},1.0,0.00023293733985557886,1.0,1.0,7.00076150894165
855,1898,9,[-0.07216188 -0.5927466   0.09762384  0.94278397],1,1.0,0.0,False,[-0.08401681 -0.39906595  0.11647952  0.68230214],{},1.0,0.00023293733985557886,1.0,1.0,6.856622695922852
856,1898,10,[-0.08401681 -0.39906595  0.11647952  0.68230214],0,1.0,0.0,False,[-0.09199813 -0.59559632  0.13012556  1.00926772],{},1.0,0.00023293733985557886,1.0,1.0,6.941731929779053
857,1898,11,[-0.09199813 -0.59559632  0.13012556  1.00926772],0,1.0,0.0,False,[-0.10391005 -0.79219231  0.15031092  1.3398176 ],{},1.0,0.00023293733985557886,1.0,1.0,6.79339599609375
858,1898,12,[-0.10391005 -0.79219231  0.15031092  1.3398176 ],1,1.0,0.0,False,[-0.1197539  -0.59924803  0.17710727  1.09768968],{},1.0,0.00023293733985557886,1.0,1.0,6.661995887756348
859,1898,13,[-0.1197539  -0.59924803  0.17710727  1.09768968],1,1.0,0.0,False,[-0.13173886 -0.40684317  0.19906106  0.86539468],{},1.0,0.00023293733985557886,1.0,1.0,6.70819616317749
860,1898,14,[-0.13987572 -0.21490593  0.21636896  0.64131241],1,-1.0,13.0,True,[-0.13987572 -0.21490593  0.21636896  0.64131241],{},-1.0,0.00023293733985557886,1.0,1.0,6.841191291809082
861,1907,0,[ 0.04336294 -0.02174694  0.02233744 -0.02740498],1,1.0,0.0,False,[ 0.042928    0.17304767  0.02178934 -0.31295734],{},1.0,0.00023293733985557886,1.0,1.0,7.210353851318359
862,1907,1,[ 0.042928    0.17304767  0.02178934 -0.31295734],1,1.0,0.0,False,[ 0.04638895  0.36785254  0.01553019 -0.59868973],{},1.0,0.00023293733985557886,1.0,1.0,7.155250072479248
863,1907,2,[ 0.04638895  0.36785254  0.01553019 -0.59868973],1,1.0,0.0,False,[ 0.053746    0.5627538   0.0035564  -0.88644066],{},1.0,0.00023293733985557886,1.0,1.0,7.008180618286133
864,1907,3,[ 0.053746    0.5627538   0.0035564  -0.88644066],1,1.0,0.0,False,[ 0.06500108  0.75782729 -0.01417241 -1.17800347],{},1.0,0.00023293733985557886,1.0,1.0,6.857121467590332
865,1907,4,[ 0.06500108  0.75782729 -0.01417241 -1.17800347],1,1.0,0.0,False,[ 0.08015762  0.95313041 -0.03773248 -1.47509528],{},1.0,0.00023293733985557886,1.0,1.0,6.703912734985352
866,1907,5,[ 0.08015762  0.95313041 -0.03773248 -1.47509528],1,1.0,0.0,False,[ 0.09922023  1.14869254 -0.06723439 -1.7793204 ],{},1.0,0.00023293733985557886,1.0,1.0,6.548334121704102
867,1907,6,[ 0.09922023  1.14869254 -0.06723439 -1.7793204 ],1,1.0,0.0,False,[ 0.12219408  1.34450365 -0.1028208  -2.09212546],{},1.0,0.00023293733985557886,1.0,1.0,6.399994373321533
868,1907,7,[ 0.12219408  1.34450365 -0.1028208  -2.09212546],0,1.0,0.0,False,[ 0.14908416  1.15055713 -0.14466331 -1.83291823],{},1.0,0.00023293733985557886,1.0,1.0,6.285554885864258
869,1907,8,[ 0.14908416  1.15055713 -0.14466331 -1.83291823],0,1.0,0.0,False,[ 0.1720953   0.9573024  -0.18132167 -1.58844693],{},1.0,0.00023293733985557886,1.0,1.0,6.356381416320801
870,1907,9,[ 0.19124135  0.76473853 -0.21309061 -1.35735334],0,-1.0,8.0,True,[ 0.19124135  0.76473853 -0.21309061 -1.35735334],{},-1.0,0.00023293733985557886,1.0,1.0,6.597686290740967
871,1975,0,[ 0.03824872  0.0498544  -0.04498956  0.04239838],0,1.0,0.0,False,[ 0.0392458  -0.1445945  -0.04414159  0.32055414],{},1.0,0.00023293733985557886,1.0,1.0,7.22005558013916
872,1975,1,[ 0.0392458  -0.1445945  -0.04414159  0.32055414],1,1.0,0.0,False,[ 0.03635391  0.05112737 -0.0377305   0.01428389],{},1.0,0.00023293733985557886,1.0,1.0,7.226222991943359
873,1975,2,[ 0.03635391  0.05112737 -0.0377305   0.01428389],0,1.0,0.0,False,[ 0.03737646 -0.14343373 -0.03744483  0.2948277 ],{},1.0,0.00023293733985557886,1.0,1.0,7.22169828414917
874,1975,3,[ 0.03737646 -0.14343373 -0.03744483  0.2948277 ],1,1.0,0.0,False,[ 0.03450779  0.05220149 -0.03154827 -0.00942564],{},1.0,0.00023293733985557886,1.0,1.0,7.2281174659729
875,1975,4,[ 0.03450779  0.05220149 -0.03154827 -0.00942564],0,1.0,0.0,False,[ 0.03555182 -0.14245414 -0.03173679  0.27313887],{},1.0,0.00023293733985557886,1.0,1.0,7.223190784454346
876,1975,5,[ 0.03555182 -0.14245414 -0.03173679  0.27313887],0,1.0,0.0,False,[ 0.03270273 -0.33710921 -0.02627401  0.55564539],{},1.0,0.00023293733985557886,1.0,1.0,7.229084014892578
877,1975,6,[ 0.03270273 -0.33710921 -0.02627401  0.55564539],1,1.0,0.0,False,[ 0.02596055 -0.14162841 -0.0151611   0.25480173],{},1.0,0.00023293733985557886,1.0,1.0,7.13977575302124
878,1975,7,[ 0.02596055 -0.14162841 -0.0151611   0.25480173],0,1.0,0.0,False,[ 0.02312798 -0.33653065 -0.01006507  0.54266429],{},1.0,0.00023293733985557886,1.0,1.0,7.2271294593811035
879,1975,8,[ 0.02312798 -0.33653065 -0.01006507  0.54266429],1,1.0,0.0,False,[ 0.01639737 -0.1412687   0.00078822  0.24682712],{},1.0,0.00023293733985557886,1.0,1.0,7.12960147857666
880,1975,9,[ 0.01639737 -0.1412687   0.00078822  0.24682712],1,1.0,0.0,False,[ 0.01357199  0.05384199  0.00572476 -0.04560708],{},1.0,0.00023293733985557886,1.0,1.0,7.2229719161987305
881,1975,10,[ 0.01357199  0.05384199  0.00572476 -0.04560708],0,1.0,0.0,False,[ 0.01464883 -0.14136158  0.00481262  0.24887655],{},1.0,0.00023293733985557886,1.0,1.0,7.218930244445801
882,1975,11,[ 0.01464883 -0.14136158  0.00481262  0.24887655],1,1.0,0.0,False,[ 0.0118216   0.05369131  0.00979015 -0.0422845 ],{},1.0,0.00023293733985557886,1.0,1.0,7.220445156097412
883,1975,12,[ 0.0118216   0.05369131  0.00979015 -0.0422845 ],1,1.0,0.0,False,[ 0.01289543  0.24867151  0.00894446 -0.33186253],{},1.0,0.00023293733985557886,1.0,1.0,7.217142581939697
884,1975,13,[ 0.01289543  0.24867151  0.00894446 -0.33186253],1,1.0,0.0,False,[ 0.01786886  0.44366501  0.00230721 -0.62171145],{},1.0,0.00023293733985557886,1.0,1.0,7.144592761993408
885,1975,14,[ 0.01786886  0.44366501  0.00230721 -0.62171145],0,1.0,0.0,False,[ 0.02674216  0.24851092 -0.01012702 -0.32830277],{},1.0,0.00023293733985557886,1.0,1.0,6.9960198402404785
886,1975,15,[ 0.02674216  0.24851092 -0.01012702 -0.32830277],1,1.0,0.0,False,[ 0.03171238  0.44377557 -0.01669307 -0.62416201],{},1.0,0.00023293733985557886,1.0,1.0,7.138059616088867
887,1975,16,[ 0.03171238  0.44377557 -0.01669307 -0.62416201],1,1.0,0.0,False,[ 0.04058789  0.63912655 -0.02917631 -0.92205519],{},1.0,0.00023293733985557886,1.0,1.0,6.987586498260498
888,1975,17,[ 0.04058789  0.63912655 -0.02917631 -0.92205519],0,1.0,0.0,False,[ 0.05337042  0.44441072 -0.04761742 -0.63868238],{},1.0,0.00023293733985557886,1.0,1.0,6.833426475524902
889,1975,18,[ 0.05337042  0.44441072 -0.04761742 -0.63868238],1,1.0,0.0,False,[ 0.06225863  0.64016315 -0.06039107 -0.94597242],{},1.0,0.00023293733985557886,1.0,1.0,6.972207546234131
890,1975,19,[ 0.06225863  0.64016315 -0.06039107 -0.94597242],1,1.0,0.0,False,[ 0.0750619   0.83604419 -0.07931051 -1.25700254],{},1.0,0.00023293733985557886,1.0,1.0,6.816061973571777
891,1975,20,[ 0.0750619   0.83604419 -0.07931051 -1.25700254],1,1.0,0.0,False,[ 0.09178278  1.03208664 -0.10445056 -1.57343469],{},1.0,0.00023293733985557886,1.0,1.0,6.657437801361084
892,1975,21,[ 0.09178278  1.03208664 -0.10445056 -1.57343469],0,1.0,0.0,False,[ 0.11242451  0.83835406 -0.13591926 -1.31507224],{},1.0,0.00023293733985557886,1.0,1.0,6.496155261993408
893,1975,22,[ 0.11242451  0.83835406 -0.13591926 -1.31507224],1,1.0,0.0,False,[ 0.12919159  1.03490869 -0.1622207  -1.64702235],{},1.0,0.00023293733985557886,1.0,1.0,6.624393939971924
894,1975,23,[ 0.12919159  1.03490869 -0.1622207  -1.64702235],1,1.0,0.0,False,[ 0.14988977  1.23151382 -0.19516115 -1.9855422 ],{},1.0,0.00023293733985557886,1.0,1.0,6.459333419799805
895,1975,24,[ 0.17452004  1.42807737 -0.23487199 -2.33180416],1,-1.0,23.0,True,[ 0.17452004  1.42807737 -0.23487199 -2.33180416],{},-1.0,0.00023293733985557886,1.0,1.0,6.202049732208252
896,2021,0,[ 0.04379547  0.03958609  0.04099832 -0.00159832],1,1.0,0.0,False,[ 0.04458719  0.23409681  0.04096635 -0.2810691 ],{},1.0,0.00023293733985557886,1.0,1.0,7.184764385223389
897,2021,1,[ 0.04458719  0.23409681  0.04096635 -0.2810691 ],0,1.0,0.0,False,[0.04926912 0.03841517 0.03534497 0.02424783],{},1.0,0.00023293733985557886,1.0,1.0,7.128043174743652
898,2021,2,[0.04926912 0.03841517 0.03534497 0.02424783],1,1.0,0.0,False,[ 0.05003743  0.23301289  0.03582993 -0.25707718],{},1.0,0.00023293733985557886,1.0,1.0,7.181296348571777
899,2021,3,[ 0.05003743  0.23301289  0.03582993 -0.25707718],1,1.0,0.0,False,[ 0.05469769  0.42760546  0.03068839 -0.53824695],{},1.0,0.00023293733985557886,1.0,1.0,7.129611015319824
900,2021,4,[ 0.05469769  0.42760546  0.03068839 -0.53824695],1,1.0,0.0,False,[ 0.0632498   0.62228283  0.01992345 -0.82110455],{},1.0,0.00023293733985557886,1.0,1.0,6.983524799346924
901,2021,5,[ 0.0632498   0.62228283  0.01992345 -0.82110455],0,1.0,0.0,False,[ 0.07569545  0.42689401  0.00350136 -0.52222236],{},1.0,0.00023293733985557886,1.0,1.0,6.832311630249023
902,2021,6,[ 0.07569545  0.42689401  0.00350136 -0.52222236],0,1.0,0.0,False,[ 0.08423333  0.23172295 -0.00694309 -0.22843817],{},1.0,0.00023293733985557886,1.0,1.0,6.97490119934082
903,2021,7,[ 0.08423333  0.23172295 -0.00694309 -0.22843817],1,1.0,0.0,False,[ 0.08886779  0.42694343 -0.01151186 -0.52330309],{},1.0,0.00023293733985557886,1.0,1.0,7.117184162139893
904,2021,8,[ 0.08886779  0.42694343 -0.01151186 -0.52330309],1,1.0,0.0,False,[ 0.09740666  0.62222549 -0.02197792 -0.81959119],{},1.0,0.00023293733985557886,1.0,1.0,6.966533184051514
905,2021,9,[ 0.09740666  0.62222549 -0.02197792 -0.81959119],1,1.0,0.0,False,[ 0.10985117  0.81764123 -0.03836974 -1.11910499],{},1.0,0.00023293733985557886,1.0,1.0,6.812225818634033
906,2021,10,[ 0.10985117  0.81764123 -0.03836974 -1.11910499],1,1.0,0.0,False,[ 0.12620399  1.01324499 -0.06075184 -1.42357261],{},1.0,0.00023293733985557886,1.0,1.0,6.6559529304504395
907,2021,11,[ 0.12620399  1.01324499 -0.06075184 -1.42357261],1,1.0,0.0,False,[ 0.14646889  1.20906321 -0.08922329 -1.73460812],{},1.0,0.00023293733985557886,1.0,1.0,6.496490001678467
908,2021,12,[ 0.14646889  1.20906321 -0.08922329 -1.73460812],1,1.0,0.0,False,[ 0.17065016  1.40508253 -0.12391546 -2.05366438],{},1.0,0.00023293733985557886,1.0,1.0,6.344143390655518
909,2021,13,[ 0.17065016  1.40508253 -0.12391546 -2.05366438],1,1.0,0.0,False,[ 0.19875181  1.60123565 -0.16498874 -2.38197597],{},1.0,0.00023293733985557886,1.0,1.0,6.2297563552856445
910,2021,14,[ 0.23077652  1.40790961 -0.21262826 -2.14421183],0,-1.0,13.0,True,[ 0.23077652  1.40790961 -0.21262826 -2.14421183],{},-1.0,0.00023293733985557886,1.0,1.0,6.171608924865723
911,2022,0,[-0.03329835 -0.02651079 -0.01612713 -0.04804923],0,1.0,0.0,False,[-0.03382856 -0.22139782 -0.01708811  0.23950214],{},1.0,0.00023293733985557886,1.0,1.0,7.2682108879089355
912,2022,1,[-0.03382856 -0.22139782 -0.01708811  0.23950214],1,1.0,0.0,False,[-0.03825652 -0.02603598 -0.01229807 -0.0585215 ],{},1.0,0.00023293733985557886,1.0,1.0,7.266335487365723
913,2022,2,[-0.03825652 -0.02603598 -0.01229807 -0.0585215 ],0,1.0,0.0,False,[-0.03877724 -0.22097946 -0.0134685   0.23025606],{},1.0,0.00023293733985557886,1.0,1.0,7.269458293914795
914,2022,3,[-0.03877724 -0.22097946 -0.0134685   0.23025606],0,1.0,0.0,False,[-0.04319683 -0.41590639 -0.00886338  0.51866031],{},1.0,0.00023293733985557886,1.0,1.0,7.26692008972168
915,2022,4,[-0.04319683 -0.41590639 -0.00886338  0.51866031],0,1.0,0.0,False,[-0.05151495 -0.61090244  0.00150983  0.8085371 ],{},1.0,0.00023293733985557886,1.0,1.0,7.148496627807617
916,2022,5,[-0.05151495 -0.61090244  0.00150983  0.8085371 ],1,1.0,0.0,False,[-0.063733   -0.41580121  0.01768057  0.51632948],{},1.0,0.00023293733985557886,1.0,1.0,7.019270420074463
917,2022,6,[-0.063733   -0.41580121  0.01768057  0.51632948],1,1.0,0.0,False,[-0.07204903 -0.22093263  0.02800716  0.22927011],{},1.0,0.00023293733985557886,1.0,1.0,7.122871398925781
