,episode_id,transition_id,state,action,immediate_reward,delayed_reward,infer_reward,infer_reward_gp,done,next_state,reward,weight,priority,pred_action,pred_reward
47,25,11,[8 3],1,0.0,0,,,False,[9 3],0,6.3500127000254e-05,1.0,1.0,9.15174674987793
48,25,12,[9 3],1,-1.0,26,,,True,[-1 -1],26,6.3500127000254e-05,1.0,1.0,10.312192916870117
49,28,0,[0 0],0,0.0,0,,,False,[0 1],0,6.3500127000254e-05,1.0,1.0,2.9612715244293213
50,28,1,[0 1],0,0.0,0,,,False,[0 2],0,6.3500127000254e-05,1.0,1.0,3.0444953441619873
51,28,2,[0 2],0,0.0,0,,,False,[0 3],0,6.3500127000254e-05,1.0,1.0,2.561541795730591
52,28,3,[0 3],0,0.0,0,,,False,[0 4],0,6.3500127000254e-05,1.0,1.0,2.1438252925872803
53,28,4,[0 4],0,0.0,0,,,False,[0 5],0,6.3500127000254e-05,1.0,1.0,1.735297441482544
54,28,5,[0 5],0,0.0,0,,,False,[0 6],0,6.3500127000254e-05,1.0,1.0,1.3453269004821777
55,28,6,[0 6],0,2.0,0,,,False,[0 7],0,6.3500127000254e-05,1.0,1.0,1.0228922367095947
56,28,7,[0 7],0,0.0,0,,,False,[0 8],0,6.3500127000254e-05,1.0,1.0,0.7026995420455933
57,28,8,[0 8],1,0.0,0,,,False,[1 8],0,6.3500127000254e-05,1.0,1.0,0.38323143124580383
58,28,9,[1 8],1,-4.0,0,,,False,[2 8],0,6.3500127000254e-05,1.0,1.0,0.5537739992141724
59,28,10,[2 8],0,0.0,0,,,False,[2 9],0,6.3500127000254e-05,1.0,1.0,0.7525322437286377
60,28,11,[2 9],1,0.0,0,,,False,[3 9],0,6.3500127000254e-05,1.0,1.0,0.42351973056793213
61,28,12,[3 9],0,-1.0,-3,,,True,[-1 -1],-3,6.3500127000254e-05,1.0,1.0,0.6264191269874573
62,62,0,[0 0],0,0.0,0,,,False,[1 0],0,6.3500127000254e-05,1.0,1.0,2.9612715244293213
63,62,1,[1 0],1,0.0,0,,,False,[1 1],0,6.3500127000254e-05,1.0,1.0,3.260418653488159
64,62,2,[1 1],0,0.0,0,,,False,[1 2],0,6.3500127000254e-05,1.0,1.0,3.661949872970581
65,62,3,[1 2],0,0.0,0,,,False,[1 3],0,6.3500127000254e-05,1.0,1.0,2.9355266094207764
66,62,4,[1 3],1,0.0,0,,,False,[2 3],0,6.3500127000254e-05,1.0,1.0,2.3992059230804443
67,62,5,[2 3],1,0.0,0,,,False,[3 3],0,6.3500127000254e-05,1.0,1.0,2.8041141033172607
68,62,6,[3 3],1,0.0,0,,,False,[4 3],0,6.3500127000254e-05,1.0,1.0,3.227522134780884
69,62,7,[4 3],1,-4.0,0,,,False,[5 3],0,6.3500127000254e-05,1.0,1.0,3.9275293350219727
70,62,8,[5 3],1,0.0,0,,,False,[6 3],0,6.3500127000254e-05,1.0,1.0,5.089741230010986
71,62,9,[6 3],1,0.0,0,,,False,[7 3],0,6.3500127000254e-05,1.0,1.0,6.423408508300781
72,62,10,[7 3],0,0.0,0,,,False,[7 4],0,6.3500127000254e-05,1.0,1.0,7.819277286529541
73,62,11,[7 4],0,0.0,0,,,False,[7 5],0,6.3500127000254e-05,1.0,1.0,5.846863269805908
74,62,12,[7 5],0,0.0,0,,,False,[7 6],0,6.3500127000254e-05,1.0,1.0,4.00029182434082
75,62,13,[7 6],0,-5.0,0,,,False,[7 7],0,6.3500127000254e-05,1.0,1.0,3.1901447772979736
76,62,14,[7 7],1,0.0,0,,,False,[8 7],0,6.3500127000254e-05,1.0,1.0,2.8683159351348877
77,62,15,[8 7],0,0.0,0,,,False,[8 8],0,6.3500127000254e-05,1.0,1.0,3.152301549911499
78,62,16,[8 8],1,0.0,0,,,False,[9 8],0,6.3500127000254e-05,1.0,1.0,2.8576533794403076
79,62,17,[9 8],0,-3.0,0,,,False,[9 9],0,6.3500127000254e-05,1.0,1.0,3.1416397094726562
80,62,18,[9 9],0,-1.0,-13,,,True,[-1 -1],-13,6.3500127000254e-05,1.0,1.0,2.846991777420044
81,63,0,[0 0],1,0.0,0,,,False,[1 0],0,6.3500127000254e-05,1.0,1.0,2.9612715244293213
82,63,1,[1 0],1,0.0,0,,,False,[2 0],0,6.3500127000254e-05,1.0,1.0,3.260418653488159
83,63,2,[2 0],1,0.0,0,,,False,[3 0],0,6.3500127000254e-05,1.0,1.0,3.630307912826538
84,63,3,[3 0],1,-3.0,0,,,False,[4 0],0,6.3500127000254e-05,1.0,0.0,4.145349979400635
85,63,4,[4 0],1,0.0,0,,,False,[4 1],0,6.3500127000254e-05,1.0,0.0,4.727664470672607
86,63,5,[4 1],0,0.0,0,,,False,[4 2],0,6.3500127000254e-05,1.0,1.0,5.514074802398682
87,63,6,[4 2],1,0.0,0,,,False,[5 2],0,6.3500127000254e-05,1.0,1.0,5.546950817108154
88,63,7,[5 2],0,-4.0,0,,,False,[5 3],0,6.3500127000254e-05,1.0,1.0,6.559381008148193
89,63,8,[5 3],0,0.0,0,,,False,[5 4],0,6.3500127000254e-05,1.0,1.0,5.089741230010986
90,63,9,[5 4],0,0.0,0,,,False,[5 5],0,6.3500127000254e-05,1.0,1.0,3.584251880645752
91,63,10,[5 5],0,0.0,0,,,False,[5 6],0,6.3500127000254e-05,1.0,1.0,2.9529433250427246
92,63,11,[5 6],1,0.0,0,,,False,[6 6],0,6.3500127000254e-05,1.0,1.0,2.5949926376342773
93,63,12,[6 6],1,0.0,0,,,False,[7 6],0,6.3500127000254e-05,1.0,1.0,2.8789782524108887
94,63,13,[7 6],0,-5.0,0,,,False,[7 7],0,6.3500127000254e-05,1.0,1.0,3.1901447772979736
95,63,14,[7 7],0,0.0,0,,,False,[7 8],0,6.3500127000254e-05,1.0,1.0,2.8683159351348877
96,63,15,[7 8],0,0.0,0,,,False,[8 8],0,6.3500127000254e-05,1.0,1.0,2.5736677646636963
97,63,16,[8 8],0,6.0,0,,,False,[8 9],0,6.3500127000254e-05,1.0,1.0,2.8576533794403076
98,63,17,[8 9],1,-3.0,0,,,False,[9 9],0,6.3500127000254e-05,1.0,1.0,2.5630056858062744
99,63,18,[9 9],0,-1.0,-10,,,True,[-1 -1],-10,6.3500127000254e-05,1.0,1.0,2.846991777420044
100,78,0,[0 0],0,0.0,0,,,False,[0 1],0,6.3500127000254e-05,1.0,1.0,2.9612715244293213
101,78,1,[0 1],1,0.0,0,,,False,[1 1],0,6.3500127000254e-05,1.0,1.0,3.0444953441619873
102,78,2,[1 1],0,0.0,0,,,False,[1 2],0,6.3500127000254e-05,1.0,1.0,3.661949872970581
103,78,3,[1 2],0,0.0,0,,,False,[1 3],0,6.3500127000254e-05,1.0,1.0,2.9355266094207764
104,78,4,[1 3],1,0.0,0,,,False,[2 3],0,6.3500127000254e-05,1.0,1.0,2.3992059230804443
105,78,5,[2 3],0,0.0,0,,,False,[2 4],0,6.3500127000254e-05,1.0,1.0,2.8041141033172607
106,78,6,[2 4],1,0.0,0,,,False,[3 4],0,6.3500127000254e-05,1.0,1.0,2.3085806369781494
107,78,7,[3 4],1,0.0,0,,,False,[4 4],0,6.3500127000254e-05,1.0,1.0,2.709134340286255
108,78,8,[4 4],0,0.0,0,,,False,[5 4],0,6.3500127000254e-05,1.0,1.0,3.0842649936676025
109,78,9,[5 4],1,0.0,0,,,False,[6 4],0,6.3500127000254e-05,1.0,1.0,3.584251880645752
110,78,10,[6 4],1,0.0,0,,,False,[7 4],0,6.3500127000254e-05,1.0,1.0,4.521585464477539
111,78,11,[7 4],1,0.0,0,,,False,[8 4],0,6.3500127000254e-05,1.0,1.0,5.846863269805908
112,78,12,[8 4],1,0.0,0,,,False,[8 5],0,6.3500127000254e-05,1.0,1.0,7.445027828216553
113,78,13,[8 5],1,0.0,0,,,False,[9 5],0,6.3500127000254e-05,1.0,1.0,5.308830261230469
114,78,14,[9 5],0,0.0,0,,,False,[9 6],0,6.3500127000254e-05,1.0,1.0,6.9208269119262695
115,78,15,[9 6],0,0.0,0,,,False,[9 7],0,6.3500127000254e-05,1.0,1.0,4.784628868103027
116,78,16,[9 7],1,-1.0,-1,,,True,[-1 -1],-1,6.3500127000254e-05,1.0,1.0,3.4887449741363525
117,79,0,[0 0],0,0.0,0,,,False,[0 1],0,6.3500127000254e-05,1.0,1.0,2.9612715244293213
118,79,1,[0 1],1,0.0,0,,,False,[1 1],0,6.3500127000254e-05,1.0,1.0,3.0444953441619873
119,79,2,[1 1],0,0.0,0,,,False,[1 2],0,6.3500127000254e-05,1.0,1.0,3.661949872970581
120,79,3,[1 2],1,5.0,0,,,False,[2 2],0,6.3500127000254e-05,1.0,1.0,2.9355266094207764
121,79,4,[2 2],1,0.0,0,,,False,[3 2],0,6.3500127000254e-05,1.0,1.0,3.4772133827209473
122,79,5,[3 2],0,0.0,0,,,False,[4 2],0,6.3500127000254e-05,1.0,1.0,4.414318561553955
123,79,6,[4 2],1,0.0,0,,,False,[5 2],0,6.3500127000254e-05,1.0,1.0,5.546950817108154
124,79,7,[5 2],1,0.0,0,,,False,[6 2],0,6.3500127000254e-05,1.0,1.0,6.559381008148193
125,79,8,[6 2],0,0.0,0,,,False,[6 3],0,6.3500127000254e-05,1.0,1.0,7.490354537963867
126,79,9,[6 3],1,0.0,0,,,False,[7 3],0,6.3500127000254e-05,1.0,1.0,6.423408508300781
127,79,10,[7 3],1,0.0,0,,,False,[7 4],0,6.3500127000254e-05,1.0,1.0,7.819277286529541
128,79,11,[7 4],1,0.0,0,,,False,[8 4],0,6.3500127000254e-05,1.0,1.0,5.846863269805908
129,79,12,[8 4],0,0.0,0,,,False,[8 5],0,6.3500127000254e-05,1.0,1.0,7.445027828216553
130,79,13,[8 5],1,0.0,0,,,False,[8 6],0,6.3500127000254e-05,1.0,1.0,5.308830261230469
131,79,14,[8 6],1,0.0,0,,,False,[9 6],0,6.3500127000254e-05,1.0,1.0,3.68624210357666
132,79,15,[9 6],0,0.0,0,,,False,[9 7],0,6.3500127000254e-05,1.0,1.0,4.784628868103027
133,79,16,[9 7],1,-1.0,4,,,True,[-1 -1],4,6.3500127000254e-05,1.0,1.0,3.4887449741363525
134,93,0,[0 0],1,0.0,0,,,False,[0 1],0,6.3500127000254e-05,1.0,1.0,2.9612715244293213
135,93,1,[0 1],0,0.0,0,,,False,[0 2],0,6.3500127000254e-05,1.0,1.0,3.0444953441619873
136,93,2,[0 2],0,0.0,0,,,False,[0 3],0,6.3500127000254e-05,1.0,1.0,2.561541795730591
137,93,3,[0 3],1,0.0,0,,,False,[1 3],0,6.3500127000254e-05,1.0,1.0,2.1438252925872803
138,93,4,[1 3],0,0.0,0,,,False,[2 3],0,6.3500127000254e-05,1.0,1.0,2.3992059230804443
