,episode_id,transition_id,state,action,immediate_reward,delayed_reward,done,next_state,info,reward,weight,priority,pred_action,pred_reward
30,116,16,[-0.00629177  0.35835188  0.06861906 -0.24218596],1,1.0,0.0,False,[ 0.00087527  0.55242998  0.06377534 -0.51245984],{},1.0,0.00023293733985557886,1.0,0.0,7.317837715148926
31,116,17,[ 0.00087527  0.55242998  0.06377534 -0.51245984],1,1.0,0.0,False,[ 0.01192387  0.7465984   0.05352614 -0.78438312],{},1.0,0.00023293733985557886,1.0,0.0,7.156321048736572
32,116,18,[ 0.01192387  0.7465984   0.05352614 -0.78438312],1,1.0,0.0,False,[ 0.02685584  0.94094558  0.03783848 -1.05975721],{},1.0,0.00023293733985557886,1.0,0.0,6.945876121520996
33,116,19,[ 0.02685584  0.94094558  0.03783848 -1.05975721],0,1.0,0.0,False,[ 0.04567475  0.74534342  0.01664333 -0.75544213],{},1.0,0.00023293733985557886,1.0,0.0,6.725992679595947
34,116,20,[ 0.04567475  0.74534342  0.01664333 -0.75544213],0,1.0,0.0,False,[ 0.06058162  0.54999605  0.00153449 -0.45756874],{},1.0,0.00023293733985557886,1.0,0.0,6.91911506652832
35,116,21,[ 0.06058162  0.54999605  0.00153449 -0.45756874],1,1.0,0.0,False,[ 0.07158154  0.74509627 -0.00761688 -0.74976759],{},1.0,0.00023293733985557886,1.0,0.0,7.115315914154053
36,116,22,[ 0.07158154  0.74509627 -0.00761688 -0.74976759],1,1.0,0.0,False,[ 0.08648346  0.94032245 -0.02261224 -1.04483771],{},1.0,0.00023293733985557886,1.0,0.0,6.887725353240967
37,116,23,[ 0.08648346  0.94032245 -0.02261224 -1.04483771],0,1.0,0.0,False,[ 0.10528991  0.74550789 -0.04350899 -0.759338  ],{},1.0,0.00023293733985557886,1.0,0.0,6.651946067810059
38,116,24,[ 0.10528991  0.74550789 -0.04350899 -0.759338  ],1,1.0,0.0,False,[ 0.12020007  0.94120148 -0.05869575 -1.06538819],{},1.0,0.00023293733985557886,1.0,0.0,6.830038070678711
39,116,25,[ 0.12020007  0.94120148 -0.05869575 -1.06538819],1,1.0,0.0,False,[ 0.1390241   1.13704901 -0.08000351 -1.37590022],{},1.0,0.00023293733985557886,1.0,0.0,6.5848798751831055
40,116,26,[ 0.1390241   1.13704901 -0.08000351 -1.37590022],0,1.0,0.0,False,[ 0.16176508  0.94301261 -0.10752152 -1.10927254],{},1.0,0.00023293733985557886,1.0,0.0,6.337123870849609
41,116,27,[ 0.16176508  0.94301261 -0.10752152 -1.10927254],0,1.0,0.0,False,[ 0.18062533  0.74945509 -0.12970697 -0.85216337],{},1.0,0.00023293733985557886,1.0,0.0,6.483987808227539
42,116,28,[ 0.18062533  0.74945509 -0.12970697 -0.85216337],0,1.0,0.0,False,[ 0.19561443  0.55631732 -0.14675024 -0.60291731],{},1.0,0.00023293733985557886,1.0,0.0,6.637766361236572
43,116,29,[ 0.19561443  0.55631732 -0.14675024 -0.60291731],0,1.0,0.0,False,[ 0.20674078  0.36351967 -0.15880858 -0.35981915],{},1.0,0.00023293733985557886,1.0,0.0,6.792518138885498
44,116,30,[ 0.20674078  0.36351967 -0.15880858 -0.35981915],0,1.0,0.0,False,[ 0.21401117  0.17096955 -0.16600497 -0.12112213],{},1.0,0.00023293733985557886,1.0,0.0,6.948990821838379
45,116,31,[ 0.21401117  0.17096955 -0.16600497 -0.12112213],0,1.0,0.0,False,[ 0.21743057 -0.0214331  -0.16842741  0.11493273],{},1.0,0.00023293733985557886,1.0,0.0,7.108860969543457
46,116,32,[ 0.21743057 -0.0214331  -0.16842741  0.11493273],1,1.0,0.0,False,[ 0.2170019   0.17565153 -0.16612875 -0.22579485],{},1.0,0.00023293733985557886,1.0,0.0,7.229433536529541
47,116,33,[ 0.2170019   0.17565153 -0.16612875 -0.22579485],1,1.0,0.0,False,[ 0.22051493  0.37270989 -0.17064465 -0.56593034],{},1.0,0.00023293733985557886,1.0,0.0,7.0214667320251465
48,116,34,[ 0.22051493  0.37270989 -0.17064465 -0.56593034],0,1.0,0.0,False,[ 0.22796913  0.18034086 -0.18196326 -0.33149428],{},1.0,0.00023293733985557886,1.0,0.0,6.758474349975586
49,116,35,[ 0.22796913  0.18034086 -0.18196326 -0.33149428],1,1.0,0.0,False,[ 0.23157595  0.37752333 -0.18859314 -0.67558733],{},1.0,0.00023293733985557886,1.0,1.0,6.918861389160156
50,116,36,[ 0.23157595  0.37752333 -0.18859314 -0.67558733],0,1.0,0.0,False,[ 0.23912642  0.18545289 -0.20210489 -0.44770836],{},1.0,0.00023293733985557886,1.0,0.0,6.6488752365112305
51,116,37,[ 0.24283547  0.38277402 -0.21105906 -0.79668087],1,-1.0,36.0,True,[ 0.24283547  0.38277402 -0.21105906 -0.79668087],{},-1.0,0.00023293733985557886,1.0,1.0,6.53488826751709
52,213,0,[ 0.02895111  0.01699437 -0.01475626  0.04404894],1,1.0,0.0,False,[ 0.029291    0.21232478 -0.01387528 -0.25325295],{},1.0,0.00023293733985557886,1.0,0.0,7.283969879150391
53,213,1,[ 0.029291    0.21232478 -0.01387528 -0.25325295],1,1.0,0.0,False,[ 0.03353749  0.40764208 -0.01894034 -0.5502799 ],{},1.0,0.00023293733985557886,1.0,0.0,7.2434844970703125
54,213,2,[ 0.03353749  0.40764208 -0.01894034 -0.5502799 ],1,1.0,0.0,False,[ 0.04169034  0.60302487 -0.02994594 -0.84886965],{},1.0,0.00023293733985557886,1.0,0.0,7.019782066345215
55,213,3,[ 0.04169034  0.60302487 -0.02994594 -0.84886965],1,1.0,0.0,False,[ 0.05375083  0.79854216 -0.04692333 -1.15081689],{},1.0,0.00023293733985557886,1.0,0.0,6.788875102996826
56,213,4,[ 0.05375083  0.79854216 -0.04692333 -1.15081689],0,1.0,0.0,False,[ 0.06972168  0.60406288 -0.06993967 -0.87320945],{},1.0,0.00023293733985557886,1.0,0.0,6.548480033874512
57,213,5,[ 0.06972168  0.60406288 -0.06993967 -0.87320945],0,1.0,0.0,False,[ 0.08180293  0.40995807 -0.08740386 -0.60330956],{},1.0,0.00023293733985557886,1.0,0.0,6.720174789428711
58,213,6,[ 0.08180293  0.40995807 -0.08740386 -0.60330956],0,1.0,0.0,False,[ 0.0900021   0.2161603  -0.09947005 -0.33938661],{},1.0,0.00023293733985557886,1.0,0.0,6.892636775970459
59,213,7,[ 0.0900021   0.2161603  -0.09947005 -0.33938661],0,1.0,0.0,False,[ 0.0943253   0.02258403 -0.10625778 -0.07965348],{},1.0,0.00023293733985557886,1.0,0.0,7.066763877868652
60,213,8,[ 0.0943253   0.02258403 -0.10625778 -0.07965348],0,1.0,0.0,False,[ 0.09477698 -0.17086692 -0.10785085  0.17770529],{},1.0,0.00023293733985557886,1.0,0.0,7.218506813049316
61,213,9,[ 0.09477698 -0.17086692 -0.10785085  0.17770529],0,1.0,0.0,False,[ 0.09135964 -0.36429342 -0.10429675  0.43451254],{},1.0,0.00023293733985557886,1.0,1.0,7.247054100036621
62,213,10,[ 0.09135964 -0.36429342 -0.10429675  0.43451254],0,1.0,0.0,False,[ 0.08407378 -0.55779615 -0.0956065   0.69258171],{},1.0,0.00023293733985557886,1.0,1.0,7.293708801269531
63,213,11,[ 0.08407378 -0.55779615 -0.0956065   0.69258171],1,1.0,0.0,False,[ 0.07291785 -0.36148697 -0.08175486  0.3713972 ],{},1.0,0.00023293733985557886,1.0,1.0,7.2216081619262695
64,213,12,[ 0.07291785 -0.36148697 -0.08175486  0.3713972 ],1,1.0,0.0,False,[ 0.06568811 -0.16530447 -0.07432692  0.05409719],{},1.0,0.00023293733985557886,1.0,1.0,7.267124176025391
65,213,13,[ 0.06568811 -0.16530447 -0.07432692  0.05409719],1,1.0,0.0,False,[ 0.06238202  0.03080018 -0.07324497 -0.26107963],{},1.0,0.00023293733985557886,1.0,0.0,7.223842144012451
66,213,14,[ 0.06238202  0.03080018 -0.07324497 -0.26107963],0,1.0,0.0,False,[ 0.06299803 -0.16320393 -0.07846657  0.00763152],{},1.0,0.00023293733985557886,1.0,0.0,7.124813079833984
67,213,15,[ 0.06299803 -0.16320393 -0.07846657  0.00763152],1,1.0,0.0,False,[ 0.05973395  0.03295054 -0.07831394 -0.30874036],{},1.0,0.00023293733985557886,1.0,0.0,7.208524703979492
68,213,16,[ 0.05973395  0.03295054 -0.07831394 -0.30874036],0,1.0,0.0,False,[ 0.06039296 -0.16097329 -0.08448874 -0.04174695],{},1.0,0.00023293733985557886,1.0,0.0,7.086073398590088
69,213,17,[ 0.06039296 -0.16097329 -0.08448874 -0.04174695],0,1.0,0.0,False,[ 0.05717349 -0.35478846 -0.08532368  0.22312863],{},1.0,0.00023293733985557886,1.0,0.0,7.189510822296143
70,213,18,[ 0.05717349 -0.35478846 -0.08532368  0.22312863],0,1.0,0.0,False,[ 0.05007772 -0.54859383 -0.08086111  0.48772439],{},1.0,0.00023293733985557886,1.0,1.0,7.250448703765869
71,213,19,[ 0.05007772 -0.54859383 -0.08086111  0.48772439],1,1.0,0.0,False,[ 0.03910585 -0.35242965 -0.07110662  0.1706923 ],{},1.0,0.00023293733985557886,1.0,1.0,7.2189555168151855
72,213,20,[ 0.03910585 -0.35242965 -0.07110662  0.1706923 ],0,1.0,0.0,False,[ 0.03205725 -0.54646561 -0.06769278  0.44012302],{},1.0,0.00023293733985557886,1.0,1.0,7.226743221282959
73,213,21,[ 0.03205725 -0.54646561 -0.06769278  0.44012302],0,1.0,0.0,False,[ 0.02112794 -0.74056752 -0.05889031  0.71072257],{},1.0,0.00023293733985557886,1.0,1.0,7.202930450439453
74,213,22,[ 0.02112794 -0.74056752 -0.05889031  0.71072257],1,1.0,0.0,False,[ 0.00631659 -0.5446816  -0.04467586  0.40009931],{},1.0,0.00023293733985557886,1.0,1.0,7.115645408630371
75,213,23,[ 0.00631659 -0.5446816  -0.04467586  0.40009931],0,1.0,0.0,False,[-0.00457704 -0.73914228 -0.03667388  0.67836895],{},1.0,0.00023293733985557886,1.0,1.0,7.167520046234131
76,213,24,[-0.00457704 -0.73914228 -0.03667388  0.67836895],1,1.0,0.0,False,[-0.01935989 -0.54353055 -0.0231065   0.37436894],{},1.0,0.00023293733985557886,1.0,1.0,7.075639247894287
77,213,25,[-0.01935989 -0.54353055 -0.0231065   0.37436894],0,1.0,0.0,False,[-0.0302305  -0.73831679 -0.01561912  0.6596776 ],{},1.0,0.00023293733985557886,1.0,1.0,7.1299729347229
78,213,26,[-0.0302305  -0.73831679 -0.01561912  0.6596776 ],1,1.0,0.0,False,[-0.04499683 -0.54298099 -0.00242557  0.36211781],{},1.0,0.00023293733985557886,1.0,1.0,7.034478664398193
79,213,27,[-0.04499683 -0.54298099 -0.00242557  0.36211781],1,1.0,0.0,False,[-0.05585645 -0.34782464  0.00481679  0.06867104],{},1.0,0.00023293733985557886,1.0,1.0,7.089699745178223
80,213,28,[-0.05585645 -0.34782464  0.00481679  0.06867104],1,1.0,0.0,False,[-0.06281294 -0.15277208  0.00619021 -0.22248828],{},1.0,0.00023293733985557886,1.0,0.0,7.133534908294678
81,213,29,[-0.06281294 -0.15277208  0.00619021 -0.22248828],0,1.0,0.0,False,[-0.06586839 -0.34798196  0.00174044  0.07214084],{},1.0,0.00023293733985557886,1.0,0.0,7.151524066925049
82,213,30,[-0.06586839 -0.34798196  0.00174044  0.07214084],1,1.0,0.0,False,[-0.07282803 -0.152885    0.00318326 -0.21999247],{},1.0,0.00023293733985557886,1.0,0.0,7.130680084228516
83,213,31,[-0.07282803 -0.152885    0.00318326 -0.21999247],1,1.0,0.0,False,[-0.07588573  0.0421913  -0.00121659 -0.51166956],{},1.0,0.00023293733985557886,1.0,0.0,7.152251720428467
84,213,32,[-0.07588573  0.0421913  -0.00121659 -0.51166956],0,1.0,0.0,False,[-0.0750419  -0.15291349 -0.01144998 -0.21937027],{},1.0,0.00023293733985557886,1.0,0.0,7.061239719390869
85,213,33,[-0.0750419  -0.15291349 -0.01144998 -0.21937027],0,1.0,0.0,False,[-0.07810017 -0.34786992 -0.01583739  0.06967898],{},1.0,0.00023293733985557886,1.0,0.0,7.1525115966796875
86,213,34,[-0.07810017 -0.34786992 -0.01583739  0.06967898],1,1.0,0.0,False,[-0.08505757 -0.15252453 -0.01444381 -0.22795835],{},1.0,0.00023293733985557886,1.0,0.0,7.130392074584961
87,213,35,[-0.08505757 -0.15252453 -0.01444381 -0.22795835],1,1.0,0.0,False,[-0.08810806  0.04280082 -0.01900297 -0.52516215],{},1.0,0.00023293733985557886,1.0,0.0,7.149957656860352
88,213,36,[-0.08810806  0.04280082 -0.01900297 -0.52516215],0,1.0,0.0,False,[-0.08725204 -0.15204863 -0.02950622 -0.23852728],{},1.0,0.00023293733985557886,1.0,0.0,7.048924922943115
89,213,37,[-0.08725204 -0.15204863 -0.02950622 -0.23852728],1,1.0,0.0,False,[-0.09029301  0.04348215 -0.03427676 -0.54036935],{},1.0,0.00023293733985557886,1.0,0.0,7.145535469055176
90,213,38,[-0.09029301  0.04348215 -0.03427676 -0.54036935],0,1.0,0.0,False,[-0.08942337 -0.15114165 -0.04508415 -0.25868053],{},1.0,0.00023293733985557886,1.0,0.0,7.029588222503662
91,213,39,[-0.08942337 -0.15114165 -0.04508415 -0.25868053],1,1.0,0.0,False,[-0.0924462   0.04459397 -0.05025776 -0.56523587],{},1.0,0.00023293733985557886,1.0,0.0,7.136081695556641
92,213,40,[-0.0924462   0.04459397 -0.05025776 -0.56523587],1,1.0,0.0,False,[-0.09155432  0.24038366 -0.06156248 -0.87331915],{},1.0,0.00023293733985557886,1.0,0.0,7.000907897949219
93,213,41,[-0.09155432  0.24038366 -0.06156248 -0.87331915],1,1.0,0.0,False,[-0.08674665  0.43628625 -0.07902886 -1.18470429],{},1.0,0.00023293733985557886,1.0,0.0,6.783902645111084
94,213,42,[-0.08674665  0.43628625 -0.07902886 -1.18470429],0,1.0,0.0,False,[-0.07802093  0.24227335 -0.10272295 -0.91780357],{},1.0,0.00023293733985557886,1.0,0.0,6.543850421905518
95,213,43,[-0.07802093  0.24227335 -0.10272295 -0.91780357],1,1.0,0.0,False,[-0.07317546  0.43862281 -0.12107902 -1.24092269],{},1.0,0.00023293733985557886,1.0,0.0,6.707572937011719
96,213,44,[-0.07317546  0.43862281 -0.12107902 -1.24092269],1,1.0,0.0,False,[-0.064403    0.63507313 -0.14589747 -1.56895113],{},1.0,0.00023293733985557886,1.0,0.0,6.45927095413208
97,213,45,[-0.064403    0.63507313 -0.14589747 -1.56895113],0,1.0,0.0,False,[-0.05170154  0.4419635  -0.17727649 -1.32510597],{},1.0,0.00023293733985557886,1.0,0.0,6.202213287353516
98,213,46,[-0.05170154  0.4419635  -0.17727649 -1.32510597],0,1.0,0.0,False,[-0.04286227  0.24946696 -0.20377861 -1.0927332 ],{},1.0,0.00023293733985557886,1.0,0.0,6.335328102111816
99,213,47,[-0.03787293  0.44660465 -0.22563328 -1.44181838],1,-1.0,46.0,True,[-0.03787293  0.44660465 -0.22563328 -1.44181838],{},-1.0,0.00023293733985557886,1.0,0.0,6.197434425354004
100,439,0,[-0.0120462   0.02524167 -0.02798218 -0.00035148],0,1.0,0.0,False,[-0.01154137 -0.16946803 -0.02798921  0.28337305],{},1.0,0.00023293733985557886,1.0,0.0,7.276340007781982
101,439,1,[-0.01154137 -0.16946803 -0.02798921  0.28337305],0,1.0,0.0,False,[-0.01493073 -0.36417982 -0.02232175  0.56709859],{},1.0,0.00023293733985557886,1.0,0.0,7.234421730041504
102,439,2,[-0.01493073 -0.36417982 -0.02232175  0.56709859],0,1.0,0.0,False,[-0.02221433 -0.55898165 -0.01097978  0.85266649],{},1.0,0.00023293733985557886,1.0,1.0,7.0935797691345215
103,439,3,[-0.02221433 -0.55898165 -0.01097978  0.85266649],0,1.0,0.0,False,[-0.03339396 -0.75395222  0.00607355  1.14187672],{},1.0,0.00023293733985557886,1.0,1.0,7.0072479248046875
104,439,4,[-0.03339396 -0.75395222  0.00607355  1.14187672],1,1.0,0.0,False,[-0.048473   -0.55891017  0.02891108  0.85110466],{},1.0,0.00023293733985557886,1.0,1.0,6.909353733062744
105,439,5,[-0.048473   -0.55891017  0.02891108  0.85110466],0,1.0,0.0,False,[-0.05965121 -0.75441413  0.04593318  1.15273673],{},1.0,0.00023293733985557886,1.0,1.0,6.937524795532227
106,439,6,[-0.05965121 -0.75441413  0.04593318  1.15273673],0,1.0,0.0,False,[-0.07473949 -0.95010419  0.06898791  1.45946182],{},1.0,0.00023293733985557886,1.0,1.0,6.837101459503174
107,439,7,[-0.07473949 -0.95010419  0.06898791  1.45946182],0,1.0,0.0,False,[-0.09374157 -1.14600103  0.09817715  1.77287447],{},1.0,0.00023293733985557886,1.0,1.0,6.724913597106934
108,439,8,[-0.09374157 -1.14600103  0.09817715  1.77287447],1,1.0,0.0,False,[-0.11666159 -0.95211379  0.13363464  1.51226184],{},1.0,0.00023293733985557886,1.0,1.0,6.600881576538086
109,439,9,[-0.11666159 -0.95211379  0.13363464  1.51226184],1,1.0,0.0,False,[-0.13570387 -0.7588394   0.16387987  1.2641068 ],{},1.0,0.00023293733985557886,1.0,1.0,6.600534439086914
110,439,10,[-0.13570387 -0.7588394   0.16387987  1.2641068 ],0,1.0,0.0,False,[-0.15088066 -0.95563216  0.18916201  1.60330622],{},1.0,0.00023293733985557886,1.0,1.0,6.60684871673584
111,439,11,[-0.1699933  -1.15242202  0.22122814  1.94850811],0,-1.0,10.0,True,[-0.1699933  -1.15242202  0.22122814  1.94850811],{},-1.0,0.00023293733985557886,1.0,1.0,6.350337505340576
112,456,0,[ 0.04541201  0.04218389 -0.02866558 -0.0441041 ],0,1.0,0.0,False,[ 0.04625569 -0.15251553 -0.02954766  0.23939852],{},1.0,0.00023293733985557886,1.0,0.0,7.278656959533691
113,456,1,[ 0.04625569 -0.15251553 -0.02954766  0.23939852],0,1.0,0.0,False,[ 0.04320538 -0.34720319 -0.02475969  0.52261679],{},1.0,0.00023293733985557886,1.0,0.0,7.253005504608154
114,456,2,[ 0.04320538 -0.34720319 -0.02475969  0.52261679],0,1.0,0.0,False,[ 0.03626131 -0.54196806 -0.01430735  0.80739594],{},1.0,0.00023293733985557886,1.0,1.0,7.149655818939209
115,456,3,[ 0.03626131 -0.54196806 -0.01430735  0.80739594],0,1.0,0.0,False,[ 0.02542195 -0.73689103  0.00184056  1.09554426],{},1.0,0.00023293733985557886,1.0,1.0,7.066839218139648
116,456,4,[ 0.02542195 -0.73689103  0.00184056  1.09554426],0,1.0,0.0,False,[ 0.01068413 -0.93203717  0.02375145  1.3888041 ],{},1.0,0.00023293733985557886,1.0,1.0,6.970639705657959
117,456,5,[ 0.01068413 -0.93203717  0.02375145  1.3888041 ],1,1.0,0.0,False,[-0.00795661 -0.73721908  0.05152753  1.10364165],{},1.0,0.00023293733985557886,1.0,1.0,6.863108158111572
118,456,6,[-0.00795661 -0.73721908  0.05152753  1.10364165],0,1.0,0.0,False,[-0.02270099 -0.9329795   0.07360036  1.41203494],{},1.0,0.00023293733985557886,1.0,1.0,6.881259918212891
119,456,7,[-0.02270099 -0.9329795   0.07360036  1.41203494],1,1.0,0.0,False,[-0.04136058 -0.73884305  0.10184106  1.14323761],{},1.0,0.00023293733985557886,1.0,1.0,6.770186901092529
120,456,8,[-0.04136058 -0.73884305  0.10184106  1.14323761],0,1.0,0.0,False,[-0.05613744 -0.93513738  0.12470582  1.46604306],{},1.0,0.00023293733985557886,1.0,1.0,6.784161567687988
121,456,9,[-0.05613744 -0.93513738  0.12470582  1.46604306],1,1.0,0.0,False,[-0.07484019 -0.74174352  0.15402668  1.21477359],{},1.0,0.00023293733985557886,1.0,1.0,6.6689887046813965
122,456,10,[-0.07484019 -0.74174352  0.15402668  1.21477359],0,1.0,0.0,False,[-0.08967506 -0.93847997  0.17832215  1.55148961],{},1.0,0.00023293733985557886,1.0,1.0,6.677530288696289
123,456,11,[-0.08967506 -0.93847997  0.17832215  1.55148961],0,1.0,0.0,False,[-0.10844466 -1.13523593  0.20935194  1.89409282],{},1.0,0.00023293733985557886,1.0,1.0,6.5576276779174805
124,456,12,[-0.13114938 -1.33192431  0.2472338   2.24378445],0,-1.0,11.0,True,[-0.13114938 -1.33192431  0.2472338   2.24378445],{},-1.0,0.00023293733985557886,1.0,1.0,6.279794216156006
125,504,0,[-0.04190508 -0.02139497 -0.04359574 -0.03762799],0,1.0,0.0,False,[-0.04233298 -0.21586552 -0.0443483   0.24098758],{},1.0,0.00023293733985557886,1.0,0.0,7.25056791305542
126,504,1,[-0.04233298 -0.21586552 -0.0443483   0.24098758],1,1.0,0.0,False,[-0.04665029 -0.02013904 -0.03952855 -0.0653476 ],{},1.0,0.00023293733985557886,1.0,0.0,7.215026378631592
127,504,2,[-0.04665029 -0.02013904 -0.03952855 -0.0653476 ],1,1.0,0.0,False,[-0.04705307  0.17552669 -0.0408355  -0.3702353 ],{},1.0,0.00023293733985557886,1.0,0.0,7.2457098960876465
128,504,3,[-0.04705307  0.17552669 -0.0408355  -0.3702353 ],1,1.0,0.0,False,[-0.04354254  0.37120431 -0.04824021 -0.67550934],{},1.0,0.00023293733985557886,1.0,0.0,7.172685623168945
129,504,4,[-0.04354254  0.37120431 -0.04824021 -0.67550934],0,1.0,0.0,False,[-0.03611845  0.17678473 -0.06175039 -0.39839635],{},1.0,0.00023293733985557886,1.0,0.0,6.946363925933838
